Country_A,Country_B,Conflict_Type,Year,Duration_Days,Military_Deaths_A,Military_Deaths_B,Civilian_Deaths,Economic_Loss_USD_Billions,Temperature_Avg_C,Rainfall_mm,Terrain_Type,Population_A_Millions,Population_B_Millions,GDP_A_Billions,GDP_B_Billions,Alliance_A,Alliance_B,Weapons_Used,Air_Strikes,Naval_Battles,Sanctions,Refugees_Millions,Ceasefire,Outcome,Latitude,Longitude,Climate_Zone,Resource_Dispute,UN_Involvement,conflict_type_valid,Conflict_Type_Valid,Year_Valid,Population_Valid,GDP_Valid,Conflict_Coordinates_Valid,On_Land,Land_Valid,Total_Deaths,Civilian_Ratio,Military_Deaths_Ratio_A,Military_Deaths_Ratio_B,Civilian_Deaths_IF_Label,Military_Deaths_IF_Label,Civ_Deaths_Valid,Mil_Deaths_Valid,Total_Deaths_Valid,GDP_Loss_Ratio,GDP_IF_Label,GDP_Loss_IF_Label,GDP_IF_Valid,GDP_Loss_IF_Valid,GDP_LOF_Label,GDP_Loss_LOF_Label,GDP_LOF_Valid,GDP_Loss_LOF_Valid,Coords_IF_Label,Coords_IF_Valid,DBSCAN_Cluster,Coords_DBSCAN_Valid,Total_Deaths_DBSCAN_Cluster,Total_Deaths_DBSCAN_Valid
India,Brazil,Skirmish,2014,271,2156,48832,48698,406.56,12.8,2672.8,Mountain,196.3,912.9,17263.0,20766.1,,NATO,Conventional,2210,185,No,12.26,Yes,Victory_B,87.233,-5.225,Arid,Water,0,1,0,1,1,0,0,0,0,99686,0.4885139337519812,10.983188996434029,53.491072406616276,1,1,1,1,1,0.010690760496567102,1,1,1,1,1,1,1,1,1,1,29,1,0,1
Japan,Germany,Civil War,2014,1985,19292,32648,194212,152.62,33.5,244.2,Urban,781.9,694.4,22827.2,13745.9,Regional,NATO,Mixed,3245,90,No,1.95,Yes,Victory_A,28.58,-54.428,Polar,Oil,0,1,0,1,0,0,0,0,0,246152,0.7889921674412558,24.67323187108326,47.016129032258064,1,1,1,1,1,0.0041730124052924145,1,1,1,1,1,1,1,1,1,1,30,1,0,1
Ukraine,Ukraine,Cold Conflict,1950,1498,23576,18471,42163,293.36,32.6,1398.8,Mountain,1078.7,1313.1,6596.3,4436.4,Regional,NATO,Nuclear,900,148,No,4.24,No,Victory_B,58.54,53.588,Temperate,Oil,0,1,0,0,0,0,0,1,1,84210,0.5006887543047144,21.855937702790396,14.066712360063972,1,1,1,1,1,0.02659004595429949,1,1,1,1,1,1,1,1,1,1,31,1,0,1
Iran,Canada,Cold Conflict,1952,739,9516,28463,103554,457.42,20.8,2326.7,Forest,1006.1,1263.1,2991.6,23794.0,,Regional,Conventional,4426,181,Yes,9.33,No,Victory_A,79.436,58.074,Temperate,Water,0,1,0,0,0,0,0,0,0,141533,0.7316597542622568,9.458304343504622,22.534241152719503,1,1,1,1,1,0.01707708619556777,1,1,1,1,1,1,1,1,1,1,32,1,0,1
China,India,Civil War,1995,537,40094,12157,130481,160.4,25.9,182.6,Desert,1038.7,1383.3,11756.6,2259.5,NATO,,Mixed,143,198,No,7.47,No,Stalemate,-48.856,-152.23,Polar,Oil,0,1,0,1,1,1,0,0,0,182732,0.7140566512707134,38.60017329354,8.78840453986843,1,1,1,1,1,0.011443982277523706,1,1,1,1,1,1,1,1,1,1,33,1,0,1
Canada,UK,Cold Conflict,2004,1258,986,40541,173764,410.03,-2.1,2116.0,Forest,391.6,1206.8,9033.4,9184.3,Regional,NATO,Nuclear,3369,170,No,6.5,Yes,Victory_A,-26.927,34.349,Temperate,Water,0,1,0,1,0,0,0,0,0,215291,0.8071122341389096,2.5178753830439224,33.59380178985747,1,1,1,1,1,0.022507231977692027,1,1,1,1,1,1,1,1,1,1,34,1,0,1
Japan,Israel,Proxy War,2024,59,8684,19744,33112,4.84,22.5,2459.1,Forest,104.2,766.1,24371.8,23033.9,Regional,,Nuclear,3933,181,No,0.53,Yes,Stalemate,-50.575,75.865,Tropical,Water,0,1,0,1,1,0,0,0,0,61540,0.5380565485862854,83.33973128598848,25.772092416133663,1,1,1,1,1,0.000102097427102648,1,1,1,1,1,1,1,1,1,1,35,1,0,1
Canada,Israel,War,2013,1275,27866,28223,71683,1.92,17.8,1982.5,Forest,209.4,1001.1,197.5,15062.3,NATO,,Cyber,2487,129,Yes,18.56,No,Victory_B,-78.879,-152.68,Arid,Oil,0,1,0,1,0,0,0,1,1,127772,0.5610227592899852,133.07545367717287,28.191988812306462,1,1,1,1,1,0.00012582078402076043,1,1,1,1,1,1,1,1,1,1,4,1,0,1
UK,Turkey,War,1994,1871,18930,23974,41654,379.88,-5.9,38.8,Urban,1337.8,1350.6,23335.2,16569.7,Regional,,Conventional,2535,141,No,17.43,No,Stalemate,41.81,57.287,Arid,Land,0,1,0,1,0,0,0,1,1,84558,0.4926086236665957,14.150097174465541,17.750629349918555,1,1,1,1,1,0.009519632927284619,1,1,1,1,1,1,1,1,1,1,36,1,0,1
China,Turkey,War,1975,86,20389,23223,137800,380.75,-4.9,540.4,Urban,859.3,809.8,23877.4,7549.3,,NATO,Cyber,1413,105,Yes,7.85,Yes,Victory_B,-63.782,109.432,Temperate,Oil,0,1,0,1,1,0,0,0,0,181412,0.7595969395629837,23.727452577679507,28.67745122252408,1,1,1,1,1,0.012115494149878924,1,1,1,1,1,1,1,1,1,1,37,1,0,1
India,Japan,Cold Conflict,2014,763,11630,14381,32171,394.51,-5.1,1026.3,Mountain,1019.3,1176.1,1283.4,1972.7,NATO,,Nuclear,1043,130,Yes,3.63,Yes,Victory_A,-73.312,119.5,Arid,Land,0,1,0,1,1,1,0,1,1,58182,0.5529373345708295,11.409791033061905,12.227701726043705,1,1,1,1,1,0.12116028377506832,1,-1,1,1,1,1,1,1,1,1,37,1,0,1
Ukraine,France,Cold Conflict,1973,390,3691,3351,179625,465.02,22.6,701.1,Desert,1258.8,1319.2,22240.4,9150.4,,NATO,Nuclear,2583,141,Yes,1.38,Yes,Victory_A,-25.626,-165.007,Temperate,Oil,0,1,0,0,0,0,0,0,0,186667,0.9622750673659511,2.932157610422625,2.540175864160097,1,1,1,1,1,0.014813894516864812,1,1,1,1,1,1,1,1,1,1,27,1,0,1
Turkey,Canada,Skirmish,2023,1204,28442,22389,125065,59.04,-3.6,2888.0,Forest,1194.0,799.2,11774.8,10059.9,NATO,NATO,Nuclear,3674,4,No,2.46,No,Victory_A,-79.1,71.07,Arid,,0,1,0,1,0,0,0,1,1,175896,0.711016737162869,23.820770519262982,28.014264264264263,1,1,1,1,1,0.002703952882338663,1,1,1,1,1,1,1,1,1,1,38,1,0,1
Ukraine,Iran,Skirmish,1984,719,21495,5154,86990,116.07,11.0,1954.8,Plains,306.5,223.7,19156.1,6764.1,,NATO,Mixed,649,80,No,12.04,No,Victory_A,-57.68,106.912,Temperate,Land,0,1,0,0,0,0,0,0,0,113639,0.7654942405336196,70.1305057096248,23.039785426911042,1,1,1,1,1,0.0044779747069852854,1,1,1,1,1,1,1,1,1,1,37,1,0,1
France,Iran,War,1973,856,16838,34584,16544,451.87,6.1,890.9,Mountain,82.2,218.6,1990.6,5395.0,,Regional,Cyber,4760,166,Yes,14.68,Yes,Victory_B,-77.411,-37.144,Temperate,Water,0,1,0,0,0,0,0,0,0,67966,0.24341582555983873,204.84184914841848,158.2067703568161,1,1,1,1,1,0.061182571490467935,1,-1,1,1,1,1,1,1,1,1,159,1,0,1
Ukraine,Japan,Proxy War,1977,149,2731,42072,175307,88.7,14.8,2789.1,Mountain,1295.3,162.3,23880.6,8894.2,,,Cyber,3291,128,No,3.13,Yes,Victory_B,67.91,15.423,Temperate,Land,0,1,0,0,0,0,0,1,1,220110,0.7964517741129435,2.1083918783293445,259.2236598890943,1,1,1,1,1,0.0027063475597105093,1,1,1,1,1,1,1,1,1,1,96,1,0,1
Israel,France,Skirmish,1965,583,18005,46974,140800,341.15,21.8,2221.8,Forest,1374.4,667.4,15192.6,15989.0,Regional,Regional,Nuclear,2921,119,No,2.26,No,Victory_A,50.352,-84.558,Tropical,Land,0,1,0,1,0,0,0,1,1,205779,0.6842291973427803,13.100261932479627,70.38357806412947,1,1,1,1,1,0.01094074710726839,1,1,1,1,1,1,1,1,1,1,14,1,0,1
Brazil,Ukraine,Skirmish,2008,121,19156,1410,168754,265.28,20.8,853.8,Mountain,794.7,672.7,22468.4,23726.4,Regional,Regional,Cyber,172,42,No,13.82,No,Victory_B,64.713,-68.313,Temperate,Oil,0,1,0,1,0,0,0,1,1,189320,0.8913691105007395,24.10469359506732,2.0960309201724394,1,1,1,1,1,0.005742637699481326,1,1,1,1,1,1,1,1,1,1,39,1,0,1
Turkey,USA,Cold Conflict,2003,765,44238,29246,46285,41.69,13.2,1136.6,Forest,1243.9,864.7,16827.3,17597.5,,Regional,Nuclear,3021,91,Yes,10.34,No,Victory_B,66.3,0.583,Tropical,,0,1,0,1,0,0,0,0,1,119769,0.38645225392213345,35.56395208618056,33.82213484445472,1,1,1,1,1,0.0012110455253189559,1,1,1,1,1,1,1,1,1,1,11,1,0,1
Russia,Ukraine,Proxy War,1965,605,49880,49869,132770,142.7,10.9,598.3,Mountain,325.3,676.5,13424.9,19492.3,,Regional,Nuclear,2048,186,Yes,7.44,No,Victory_B,80.012,-125.59,Tropical,Water,0,1,0,0,0,0,0,0,0,232519,0.5710071004950134,153.33538272363973,73.71618625277162,1,1,1,1,1,0.0043351196335046725,1,1,1,1,1,1,1,1,1,1,40,1,0,1
Iran,Brazil,War,1964,256,23646,29412,81263,260.23,7.9,2913.2,Desert,156.3,1362.3,4320.7,7658.6,NATO,NATO,Cyber,4078,77,No,14.5,No,Victory_A,-56.402,-46.614,Polar,,0,1,0,0,0,0,0,0,0,134321,0.6049910289530305,151.2859884836852,21.589958158995817,1,1,1,1,1,0.02172330603624586,1,1,1,1,1,1,1,1,1,1,41,1,0,1
USA,India,Skirmish,1960,766,35547,31081,199039,426.19,28.8,1551.9,Mountain,700.2,408.5,4457.1,2626.3,Regional,NATO,Conventional,3096,14,No,9.11,No,Stalemate,72.002,-71.483,Temperate,Land,0,1,0,1,1,1,0,0,0,265667,0.7492048316125074,50.766923736075405,76.08567931456548,1,1,1,1,1,0.06016743371827088,1,1,1,1,1,1,1,1,1,1,111,1,0,1
India,Russia,Proxy War,2014,864,37290,48750,16539,353.8,4.9,2688.2,Mountain,1135.8,1223.5,11819.5,7294.9,,,Nuclear,2927,45,No,9.3,Yes,Stalemate,4.507,-94.23,Tropical,,0,1,0,1,1,0,0,0,0,102579,0.16123183107653613,32.83148441627047,39.84470780547609,1,1,1,1,1,0.018509605323734985,1,1,1,1,1,1,1,1,1,1,42,1,0,1
China,Iran,Proxy War,2017,800,26114,4357,77331,310.98,1.7,1039.5,Plains,916.9,141.4,21762.4,10072.3,Regional,,Nuclear,1894,6,Yes,0.31,Yes,Victory_B,-60.078,-5.8,Polar,,0,1,0,1,1,0,0,0,0,107802,0.7173429064395836,28.480750354455232,30.813295615275813,1,1,1,1,1,0.00976858585128806,1,1,1,1,1,1,1,1,1,1,43,1,0,1
Brazil,Israel,War,1992,1333,7563,15946,136940,248.07,23.4,2582.5,Desert,892.6,843.1,2889.3,17250.1,NATO,NATO,Cyber,3976,169,No,6.32,Yes,Stalemate,28.039,121.924,Arid,,0,1,0,1,0,0,0,0,1,160449,0.8534799219689746,8.473000224064531,18.913533388684616,1,1,1,1,1,0.012317646007328919,1,1,1,1,1,1,1,1,1,1,22,1,0,1
India,France,Proxy War,2018,59,42481,22583,108240,149.41,6.2,161.7,Desert,25.4,908.0,24959.6,23484.6,,,Cyber,3262,114,Yes,0.1,No,Stalemate,-31.14,-92.786,Tropical,Land,0,1,0,1,1,0,0,0,0,173304,0.6245672344550616,1672.48031496063,24.871145374449338,1,-1,1,0,1,0.003084166938457029,-1,1,0,0,-1,1,0,1,1,1,1,1,0,1
China,Ukraine,Proxy War,1962,1022,1880,26658,124663,59.71,28.1,2946.3,Desert,445.2,1081.3,21899.0,20234.2,Regional,,Cyber,408,6,Yes,18.48,No,Victory_B,-81.635,57.503,Tropical,,0,1,0,0,1,0,0,1,1,153201,0.8137218425467196,4.22282120395328,24.65365763432905,1,1,1,1,1,0.001417172206241159,1,1,1,1,1,1,1,1,1,1,38,1,0,1
Iran,Russia,Proxy War,1959,1093,26207,43288,164271,204.6,4.8,2736.1,Mountain,1315.4,704.7,9820.0,6667.3,NATO,Regional,Nuclear,3549,174,Yes,5.88,Yes,Victory_B,-75.843,-88.491,Tropical,,0,1,0,0,0,0,0,1,1,233766,0.7027155360488694,19.923217272312602,61.42755782602526,1,1,1,1,1,0.012409551594257398,1,1,1,1,1,1,1,1,1,1,8,1,0,1
Germany,Brazil,Skirmish,2024,1470,31687,13112,158434,14.36,21.6,1089.6,Urban,188.8,276.9,6335.4,20509.3,,Regional,Conventional,3375,87,No,3.61,No,Victory_B,-13.731,-128.85,Polar,Oil,0,1,0,1,0,0,0,0,0,203233,0.7795682787736243,167.83368644067795,47.35283495846876,1,1,1,1,1,0.0005349286823842323,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Germany,Germany,War,1990,388,42292,33336,168246,105.61,-8.0,2324.2,Mountain,1017.2,517.2,23050.7,10299.6,Regional,Regional,Conventional,4022,89,No,1.82,Yes,Victory_A,58.767,159.596,Polar,Water,0,1,0,1,0,0,0,1,1,243874,0.6898890410621878,41.576877703499804,64.45475638051043,1,1,1,1,1,0.0031666881557287337,1,1,1,1,1,1,1,1,1,1,5,1,0,1
Canada,UK,Proxy War,1999,1110,39439,38773,104272,216.3,7.4,2256.8,Forest,1063.3,381.8,3089.1,4394.2,NATO,Regional,Conventional,577,18,Yes,0.93,Yes,Stalemate,-34.015,47.965,Tropical,Land,0,1,0,1,0,0,0,0,0,182484,0.5714035203086298,37.09113138342895,101.55316919853325,1,1,1,1,1,0.02890436037577005,1,1,1,1,1,1,1,1,1,1,12,1,0,1
India,India,Proxy War,2020,786,25068,45176,1366,209.36,5.4,2703.8,Plains,1026.2,587.3,8688.8,11536.7,NATO,Regional,Nuclear,3607,52,No,17.72,Yes,Stalemate,47.903,-142.345,Temperate,,0,1,0,1,1,0,0,0,0,71610,0.01907554810780617,24.42798674722276,76.92150519325729,1,1,1,1,1,0.0103512892141109,1,1,1,1,1,1,1,1,1,1,44,1,0,1
Germany,Brazil,Skirmish,2008,1251,33693,48502,60096,22.24,26.8,921.8,Desert,1385.0,742.4,2107.0,14084.9,Regional,NATO,Cyber,4177,89,No,3.37,Yes,Victory_B,-79.966,47.752,Polar,,0,1,0,1,0,0,0,1,1,142291,0.4223457562319472,24.32707581227437,65.3313577586207,1,1,1,1,1,0.001373526269307493,1,1,1,1,1,1,1,1,1,1,18,1,0,1
Israel,Brazil,War,1988,593,44023,29031,78693,294.57,33.5,1396.6,Forest,573.5,875.5,23837.0,19087.5,,Regional,Conventional,602,15,No,12.35,Yes,Victory_A,-19.128,-116.515,Polar,Oil,0,1,0,1,0,0,0,0,0,151747,0.5185802684731823,76.76198779424585,33.15933752141633,1,1,1,1,1,0.006862514414844669,1,1,1,1,1,1,1,1,1,1,45,1,0,1
Turkey,Ukraine,Cold Conflict,1952,1650,23760,32176,97554,274.89,10.7,2595.0,Forest,955.4,1183.3,15444.4,8753.9,Regional,Regional,Conventional,3755,61,Yes,13.02,No,Victory_B,-67.061,139.607,Arid,Water,0,1,0,0,0,0,0,1,1,153490,0.6355723499902274,24.869164747749632,27.191751880334657,1,1,1,1,1,0.01135988891781654,1,1,1,1,1,1,1,1,1,1,37,1,0,1
China,USA,Skirmish,1956,1208,2495,14901,115644,39.14,27.1,2335.7,Urban,271.9,1274.1,8411.1,3678.0,NATO,NATO,Conventional,4069,193,No,6.35,Yes,Victory_A,65.439,-90.911,Arid,Land,0,1,0,1,1,1,0,1,1,133040,0.8692423331328923,9.176167708716441,11.69531433953379,1,1,1,1,1,0.003237627284082355,1,1,1,1,1,1,1,1,1,1,46,1,0,1
Canada,Japan,War,1998,1816,37013,9728,64092,471.59,21.5,1180.4,Desert,560.2,648.2,6894.3,2367.9,NATO,Regional,Nuclear,987,64,No,16.66,No,Stalemate,84.229,110.447,Tropical,,0,1,0,1,0,0,0,0,0,110833,0.578275423384732,66.07104605498036,15.007713668620795,1,1,1,1,1,0.05091554922156722,1,-1,1,1,1,1,1,1,1,1,-1,0,0,1
Ukraine,Iran,Proxy War,1975,1346,31948,8828,128345,49.78,33.5,2537.2,Mountain,688.7,125.1,11107.9,2820.0,,,Cyber,4236,111,Yes,4.28,No,Victory_B,-31.389,-108.29,Arid,Land,0,1,0,0,0,0,0,0,0,169121,0.7588945193086607,46.38884855524902,70.56754596322942,1,1,1,1,1,0.0035741210089101734,1,1,1,1,1,1,1,1,1,1,47,1,0,1
China,UK,War,1982,909,15879,17435,154224,427.43,26.5,140.9,Desert,301.5,1116.1,2293.5,23751.1,Regional,NATO,Mixed,2315,178,Yes,1.43,Yes,Victory_B,87.995,20.985,Temperate,,0,1,0,1,1,0,0,0,0,187538,0.8223613347694867,52.666666666666664,15.621360093181616,1,1,1,1,1,0.016411463412761187,1,1,1,1,1,1,1,1,1,1,48,1,0,1
Canada,India,War,1997,1342,5592,43873,114480,0.25,-6.5,2346.1,Plains,1269.6,668.5,22234.8,23794.3,,,Cyber,4234,35,Yes,1.37,No,Stalemate,45.415,148.438,Tropical,,0,1,0,1,1,0,0,0,0,163945,0.6982829607490317,4.4045368620037815,65.62902019446523,1,1,1,1,1,5.431346691549476e-06,1,-1,1,1,1,-1,1,0,1,1,49,1,0,1
Iran,Germany,War,1951,566,29822,28670,125832,441.15,22.1,620.3,Desert,1003.0,765.5,12778.4,24219.2,,,Cyber,3118,162,No,6.01,Yes,Victory_A,-89.778,-73.439,Tropical,Land,0,1,0,0,0,0,0,1,0,184324,0.6826674768342701,29.732801595214358,37.45264532984977,1,1,1,1,1,0.011923746405172228,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
India,Germany,Cold Conflict,2020,399,7211,22559,163079,9.96,14.1,858.4,Forest,398.0,834.5,18130.2,7569.2,NATO,NATO,Cyber,1083,23,No,9.26,No,Victory_A,-2.651,-150.697,Polar,Land,0,1,0,1,1,0,0,0,0,192849,0.8456305192145149,18.118090452261306,27.032953864589576,1,1,1,1,1,0.0003875576861716616,1,1,1,1,-1,1,0,1,1,1,27,1,0,1
Iran,China,War,1981,1733,45955,40758,143994,378.93,-9.3,1479.6,Forest,189.8,935.3,5851.3,4798.4,Regional,NATO,Conventional,2608,68,No,12.59,No,Stalemate,60.138,18.933,Tropical,,0,1,0,1,1,0,0,0,1,230707,0.6241423103763648,242.12328767123287,43.57746177696996,1,1,1,1,1,0.035581283979830416,1,1,1,1,1,1,1,1,1,1,28,1,0,1
Turkey,Brazil,Cold Conflict,1953,899,10084,7177,50144,180.91,1.3,1349.2,Mountain,403.7,1246.3,12598.7,24523.1,Regional,Regional,Cyber,1587,118,Yes,14.57,No,Victory_A,6.098,-117.961,Arid,Land,0,1,0,1,0,0,0,0,0,67405,0.743921074104295,24.97894476096111,5.75864559094921,1,1,1,1,1,0.004873416698543713,1,1,1,1,1,1,1,1,1,1,50,1,0,1
Turkey,France,Proxy War,1969,1317,32116,2071,47769,369.13,31.5,1561.7,Mountain,872.6,1333.1,5285.0,24706.7,NATO,NATO,Conventional,1084,156,No,3.57,Yes,Stalemate,8.993,82.204,Tropical,Water,0,1,0,1,0,0,0,0,0,81956,0.5828615354580506,36.80495072198029,1.5535218663266073,1,1,1,1,1,0.012307738474311226,1,1,1,1,1,1,1,1,1,1,20,1,0,1
Brazil,USA,Cold Conflict,1985,293,27740,46436,121153,200.93,31.7,1634.3,Mountain,1157.1,1316.3,20404.2,1968.0,NATO,NATO,Nuclear,1749,128,Yes,13.68,No,Stalemate,-9.414,32.696,Tropical,Land,0,1,0,1,0,0,0,1,1,195329,0.620250961198798,23.973727422003286,35.2776722631619,1,1,1,1,1,0.008981235640661177,1,1,1,1,1,-1,1,0,1,1,34,1,0,1
Iran,UK,Proxy War,1981,485,6892,34059,128876,35.55,25.9,994.6,Plains,704.9,1133.4,19384.1,18815.7,Regional,Regional,Mixed,3166,184,No,3.65,Yes,Stalemate,-18.893,-55.305,Arid,Land,0,1,0,1,0,0,0,1,1,169827,0.7588663757824139,9.77727337210952,30.050291159343566,1,1,1,1,1,0.00093063314467615,1,1,1,1,1,1,1,1,1,1,3,1,0,1
France,Ukraine,Proxy War,1977,1923,27024,45688,150815,383.78,34.2,525.7,Desert,144.4,1245.0,3713.6,7223.7,,Regional,Nuclear,1655,122,No,19.94,No,Victory_A,-85.069,74.035,Polar,Land,0,1,0,0,0,0,0,1,0,223527,0.6747059639327687,187.14681440443212,36.69718875502008,1,1,1,1,1,0.035089098772091834,1,1,1,1,1,1,1,1,1,1,38,1,0,1
Ukraine,Germany,Cold Conflict,1950,1471,32677,40633,50528,35.72,26.3,2305.4,Urban,349.8,70.5,1871.9,22733.4,,NATO,Nuclear,3546,136,No,19.18,No,Victory_B,21.912,-94.13,Temperate,Land,0,1,0,0,1,0,0,0,0,123838,0.4080169253379415,93.4162378502001,576.354609929078,1,1,1,1,1,0.001451719751435666,1,1,1,1,1,1,1,1,1,1,42,1,0,1
Japan,India,Skirmish,2009,803,7811,43122,43727,461.07,-9.5,1199.9,Desert,483.9,1188.9,20606.7,2239.7,Regional,Regional,Mixed,39,99,No,2.05,No,Stalemate,48.011,150.133,Arid,,0,1,0,1,1,0,0,0,0,94660,0.46193746038453415,16.141764827443687,36.27050214483977,1,1,1,1,1,0.020181297709923662,1,1,1,1,1,1,1,1,1,1,49,1,0,1
Iran,China,Civil War,2005,1716,20112,3146,191134,25.58,3.0,1517.5,Mountain,891.0,102.1,2750.1,22215.6,,Regional,Cyber,1350,14,No,13.1,Yes,Victory_A,52.232,-55.12,Temperate,Oil,0,1,0,1,1,0,0,0,1,214392,0.891516474495317,22.57239057239057,30.81292850146915,1,1,1,1,1,0.0010246057591014872,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Brazil,Israel,War,1984,1916,34433,44618,141882,239.71,-8.6,1934.1,Plains,346.1,1044.9,13716.6,75.5,,Regional,Cyber,1994,73,Yes,18.07,No,Stalemate,22.435,94.669,Temperate,,0,1,0,1,0,0,0,1,1,220933,0.6421946925085886,99.48858711355099,42.70073691262321,1,1,1,1,1,0.017380239412417252,1,1,1,1,-1,1,0,1,1,1,51,1,0,1
UK,Iran,Civil War,1979,1436,36535,12803,11634,361.54,-5.8,2728.9,Desert,328.3,237.9,13366.8,13054.2,NATO,,Conventional,2453,143,No,1.61,No,Victory_A,-28.57,-86.933,Temperate,,0,1,0,1,0,0,0,0,0,60972,0.1908088958866365,111.28540968626255,53.81672971836906,1,1,1,1,1,0.013683812119147648,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Israel,India,War,2003,1532,39327,49556,2156,196.68,-0.2,2122.7,Forest,401.4,504.8,5081.6,8395.7,,Regional,Cyber,743,175,No,2.48,Yes,Stalemate,-85.93,77.337,Tropical,Water,0,1,0,1,1,0,0,1,0,91039,0.023682158195938004,97.9745889387145,98.16957210776545,-1,1,0,1,1,0.014593427466925867,1,1,1,1,1,1,1,1,1,1,38,1,0,1
China,USA,War,1985,1758,4196,8143,144791,108.7,12.7,136.4,Desert,829.9,258.7,14788.0,10689.1,NATO,,Mixed,3282,35,Yes,6.94,No,Victory_A,71.24,-168.649,Temperate,,0,1,0,1,1,1,0,0,1,157130,0.9214726659453956,5.056030847090011,31.476613838422885,1,1,1,1,1,0.004266576651188715,1,1,1,1,1,1,1,1,1,1,2,1,0,1
Turkey,France,Proxy War,2004,1810,1119,37776,25273,379.57,28.1,2515.7,Forest,690.2,621.4,12573.9,10850.3,,NATO,Nuclear,4133,52,No,1.91,Yes,Stalemate,-12.772,-73.614,Polar,,0,1,0,1,0,0,0,1,1,64168,0.39385675102855006,1.621269197334106,60.79176054071452,1,1,1,1,1,0.01620418199981216,1,1,1,1,1,1,1,1,1,1,1,1,0,1
UK,China,War,2007,890,24412,43495,191788,392.17,28.8,2968.1,Desert,1178.4,577.0,12734.6,16343.5,Regional,,Cyber,2364,78,Yes,17.71,No,Stalemate,18.212,-146.56,Polar,Water,0,1,0,1,1,0,0,0,0,259695,0.7385124858006508,20.71622539035981,75.38128249566725,1,1,1,1,1,0.01348678214876488,1,1,1,1,1,1,1,1,1,1,13,1,0,1
Brazil,Israel,War,2014,244,9576,2904,35756,461.36,17.7,1417.5,Desert,977.4,68.2,8998.9,587.2,NATO,,Conventional,1106,130,No,17.51,No,Stalemate,-54.98,-17.561,Polar,Water,0,1,0,1,0,0,0,0,0,48236,0.7412720789451862,9.79742173112339,42.58064516129032,1,1,1,1,1,0.048128018693733635,1,1,1,1,1,1,1,1,1,1,52,1,0,1
Canada,China,Cold Conflict,2018,1444,8354,10276,199141,188.14,31.8,2908.8,Desert,933.9,1162.9,20962.3,17287.2,Regional,,Nuclear,3427,146,Yes,18.97,Yes,Victory_A,-64.448,-23.361,Tropical,Land,0,1,0,1,1,0,0,0,0,217771,0.9144514191513103,8.945283220901596,8.836529366239573,1,1,1,1,1,0.004918757107936051,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Japan,Japan,Civil War,2000,1953,32519,4036,192707,253.18,12.5,1642.0,Mountain,217.4,1196.0,2118.4,564.7,NATO,,Nuclear,629,40,Yes,4.1,No,Victory_B,-74.373,-50.757,Arid,,0,1,1,1,0,1,0,0,0,229262,0.8405536024286624,149.58141674333027,3.3745819397993313,1,1,1,1,1,0.09436100033543289,1,-1,1,1,1,1,1,1,1,1,41,1,0,1
Ukraine,UK,Cold Conflict,1971,960,11684,31274,158604,181.63,30.0,1378.8,Forest,78.3,1102.7,10971.2,4640.0,,,Conventional,4910,36,Yes,0.91,Yes,Stalemate,53.778,173.22,Polar,Water,0,1,0,0,0,0,0,0,0,201562,0.786874510076304,149.22094508301404,28.361295003174025,1,1,1,1,1,0.011634595674900071,1,1,1,1,1,1,1,1,1,1,5,1,0,1
Ukraine,China,War,2002,1178,6065,17196,60419,128.62,10.4,994.2,Plains,714.5,1186.8,6502.8,15172.5,Regional,,Nuclear,4634,186,No,8.89,No,Victory_A,26.363,-92.127,Temperate,,0,1,0,1,1,0,0,0,0,83680,0.7220243785850861,8.488453463960811,14.48938321536906,1,1,1,1,1,0.005933943244153484,1,1,1,1,1,1,1,1,1,1,42,1,0,1
Ukraine,Australia,Proxy War,1985,816,11564,23332,165265,375.54,2.5,1972.7,Urban,101.2,1051.5,21212.3,2170.1,NATO,NATO,Conventional,2256,194,Yes,17.61,Yes,Victory_A,21.809,104.778,Tropical,,0,1,0,0,0,0,0,1,1,200161,0.825660343423544,114.26877470355731,22.189253447456014,1,1,1,1,1,0.016060797865060903,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Israel,Japan,Cold Conflict,2017,1448,12539,42741,155362,169.89,31.2,689.5,Forest,510.3,1312.5,5634.8,24772.7,Regional,NATO,Conventional,3985,135,No,12.77,Yes,Victory_A,75.492,-18.919,Tropical,,0,1,0,1,0,0,0,0,1,210642,0.7375642084674472,24.571820497746423,32.564571428571426,1,1,1,1,1,0.005587108443640549,1,1,1,1,1,1,1,1,1,1,29,1,0,1
Japan,Japan,Cold Conflict,1985,273,37589,26009,10065,214.13,7.5,314.8,Mountain,37.5,807.4,19178.0,19611.8,Regional,NATO,Mixed,491,87,No,19.97,Yes,Victory_B,-61.432,-59.468,Polar,Land,0,1,0,1,1,0,0,0,0,73663,0.13663576015095774,1002.3733333333333,32.21327718602923,1,1,1,1,1,0.005520265636842675,1,1,1,1,1,1,1,1,1,1,3,1,0,1
